date,amount,month,quarter,year,week_of_year,week_of_month,lag_1,lag_2,lag_4,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8,rolling_mean_12,rolling_std_12,pct_change
2023-04-09,540.0,4,2,2023,14,2,120.0,85.0,110.0,136.25,64.20994211699369,191.875,138.02115521077386,377.4166666666667,611.0470088051336,3.5
2023-04-16,160.0,4,2,2023,15,3,540.0,120.0,230.0,243.75,206.9369871885343,239.875,183.15523275548682,417.4166666666667,604.0501873088716,-0.7037037037037037
2023-04-23,60.0,4,2,2023,16,4,160.0,540.0,85.0,226.25,211.3991091119693,252.375,172.21078239015944,242.0,164.34166184563776,-0.625
2023-04-30,264.0,4,2,2023,17,5,60.0,160.0,120.0,220.0,217.2556098240065,221.875,183.02883262325318,208.75,156.62875911473702,3.4000000000000004
2023-05-07,158.0,5,2,2023,18,1,264.0,60.0,540.0,256.0,206.8429355815686,196.125,155.56389362574544,213.25,157.4415475949568,-0.4015151515151515
2023-05-14,40.0,5,2,2023,19,2,158.0,264.0,160.0,160.5,83.30466173430914,202.125,152.66624428097847,213.41666666666666,157.3764787400271,-0.7468354430379747
2023-05-21,190.0,5,2,2023,20,3,40.0,158.0,60.0,130.5,102.85750661311836,178.375,162.19207088247282,211.75,159.24373828136012,3.75
2023-05-28,11700.0,5,2,2023,21,4,190.0,40.0,264.0,163.0,93.24519648039606,191.5,157.74391543620658,202.25,156.6188918129975,60.578947368421055
2023-06-04,90.0,6,2,2023,22,1,11700.0,190.0,158.0,3022.0,5785.692928825956,1639.0,4068.2146312251384,1138.0833333333333,3328.7587219244174,-0.9923076923076923
2023-06-11,1360.0,6,2,2023,23,2,90.0,11700.0,40.0,3005.0,5797.002098786349,1582.75,4088.640701469657,1136.4166666666667,3329.3252239710223,14.11111111111111
2023-06-18,135.0,6,2,2023,24,3,1360.0,90.0,190.0,3335.0,5606.392185116319,1732.75,4050.8249512555203,1230.5833333333333,3317.3162882156125,-0.9007352941176471
2023-06-25,183.27,6,2,2023,25,4,135.0,1360.0,11700.0,3321.25,5616.734482775557,1742.125,4046.485050986491,1234.75,3315.777630579974,0.3575555555555556
2023-07-02,50.0,7,3,2023,26,1,183.27,135.0,90.0,442.0675,613.138971380063,1732.03375,4050.7962110427397,1240.0225,3313.893662731679,-0.7271784798384897
2023-07-09,4939.0,7,3,2023,27,2,50.0,183.27,1360.0,432.0675,621.0699355883106,1718.53375,4056.966616535553,1199.1891666666668,3326.2990217561032,97.78
2023-07-16,534.0,7,3,2023,28,3,4939.0,50.0,135.0,1326.8175,2408.751763858548,2330.90875,4136.367438194455,1597.4391666666668,3473.4048163213997,-0.8918809475602348
2023-07-23,590.0,7,3,2023,29,4,534.0,4939.0,183.27,1426.5675,2350.5024685993562,2373.90875,4112.652044367609,1636.9391666666668,3456.987809541339,0.10486891385767794
2023-07-30,80.0,7,3,2023,30,5,590.0,534.0,50.0,1528.25,2286.7214339894285,985.15875,1655.0652896611268,1664.1058333333333,3446.482728792193,-0.864406779661017
2023-08-06,671.0,8,3,2023,31,1,80.0,590.0,4939.0,1535.75,2280.297111489349,983.90875,1655.8415411716308,1657.6058333333333,3449.6535360748603,7.387499999999999
2023-08-13,95.0,8,3,2023,32,2,671.0,80.0,534.0,468.75,265.19851055388983,897.78375,1651.3979185953547,1710.1891666666668,3427.4926836801656,-0.8584202682563338
2023-08-20,10.0,8,3,2023,33,3,95.0,671.0,590.0,359.0,315.2998572787525,892.78375,1654.0957088731286,1702.2725,3431.430604411691,-0.8947368421052632
2023-08-27,88.0,8,3,2023,34,4,10.0,95.0,80.0,214.0,306.91041038062184,871.125,1665.8062344445357,728.1058333333334,1383.1156738088132,7.800000000000001
2023-09-03,165.0,9,3,2023,35,1,88.0,10.0,671.0,216.0,305.77006611722976,875.875,1663.1824431750451,727.9391666666667,1383.1996742892145,0.875
2023-09-10,35.0,9,3,2023,36,2,165.0,88.0,95.0,89.5,63.38506659039187,279.125,270.10708855139444,628.3558333333334,1376.5586951621483,-0.7878787878787878
2023-09-17,1823.0,9,3,2023,37,3,35.0,165.0,10.0,74.5,68.53952630904605,216.75,260.27883400032334,620.0225,1380.1149519588778,51.08571428571429
2023-09-24,179.0,9,3,2023,38,4,1823.0,35.0,88.0,527.75,865.1479160621427,370.875,623.9165323067749,756.6666666666666,1413.7066902510603,-0.9018102029621503
2023-10-01,55.0,10,4,2023,39,1,179.0,1823.0,165.0,550.5,850.8072637207569,383.25,618.2793520269408,767.4166666666666,1408.3248242525806,-0.6927374301675977
2023-10-08,400.5,10,4,2023,40,2,55.0,179.0,35.0,523.0,869.004027608619,306.25,615.6763412239045,360.4166666666667,516.5276474750036,6.281818181818182
2023-10-15,136.5,10,4,2023,41,3,400.5,55.0,1823.0,614.375,818.3252587856911,344.4375,610.1512363750455,349.2916666666667,513.880002721424,-0.6591760299625469
2023-10-22,80.0,10,4,2023,42,4,136.5,400.5,179.0,192.75,147.74781442264458,360.25,601.8282859041126,311.5,511.2374026009667,-0.4139194139194139
2023-10-29,800.0,10,4,2023,43,5,80.0,136.5,55.0,168.0,158.7046523157662,359.25,602.3517007766875,311.5,511.2374026009667,9.0
2023-11-05,2530.6,11,4,2023,44,1,800.0,80.0,400.5,354.25,328.3596859136865,438.625,614.8074466274528,322.25,520.7517075431361,2.1632499999999997
2023-11-12,409.0,11,4,2023,45,2,2530.6,800.0,136.5,886.775,1143.6038077790174,750.575,932.0377992794666,525.2166666666667,815.4099524816102,-0.8383782502173398
2023-11-19,90.0,11,4,2023,46,3,409.0,2530.6,80.0,954.9,1090.914191553733,573.825,827.8642758844659,558.4666666666667,800.4895460487504,-0.7799511002444988
2023-11-26,610.0,11,4,2023,47,4,90.0,409.0,800.0,957.4,1088.2491013856468,562.7,834.4993828637603,558.6333333333333,800.3828882970881,5.777777777777778
2023-12-03,150.0,12,4,2023,48,1,610.0,90.0,2530.6,909.9,1101.4755739461502,632.075,808.9410551543805,595.7166666666667,790.7378428155612,-0.7540983606557377
2023-12-10,155.0,12,4,2023,49,2,150.0,610.0,409.0,314.75,240.63163410768513,600.7625,823.8953607926865,605.3000000000001,783.9925660593758,0.03333333333333344
2023-12-17,103.27000000000001,12,4,2023,50,3,155.0,150.0,90.0,251.25,240.9832290153574,603.075,822.4307799791661,466.3,690.7974693326291,-0.3337419354838709
2023-12-24,90.0,12,4,2023,51,4,103.27000000000001,155.0,610.0,254.5675,238.09749030947006,605.98375,820.3550286123926,459.9891666666667,693.999223964177,-0.12849811174590886
2023-12-31,4939.0,12,4,2023,52,5,90.0,103.27000000000001,150.0,124.5675,32.76911490516998,517.23375,834.6480041471268,462.9058333333333,692.2136970678451,53.87777777777778
2024-01-07,225.0,1,1,2024,1,1,4939.0,90.0,155.0,1321.8175,2411.618037727299,818.28375,1675.443878447375,841.1141666666666,1464.2957912343109,-0.954444219477627
2024-01-14,3839.9,1,1,2024,2,2,225.0,4939.0,103.27000000000001,1339.3175,2400.55724292472,795.28375,1683.1104602061487,848.4891666666666,1460.6426562395459,16.066222222222223
2024-01-21,710.0,1,1,2024,3,3,3839.9,225.0,90.0,2273.475,2484.7886367187584,1264.02125,1958.2999164467515,1161.8141666666668,1669.1897644854164,-0.8150993515456132
2024-01-28,400.0,1,1,2024,4,4,710.0,3839.9,4939.0,2428.475,2316.8451759163077,1276.52125,1953.8429418268968,1154.3141666666668,1671.164284359089,-0.43661971830985913
2024-02-04,615.0,2,1,2024,5,1,400.0,710.0,225.0,1293.725,1709.255150399339,1307.77125,1935.1612175101468,976.7641666666667,1624.1705535019653,0.5375000000000001
2024-02-11,182.0,2,1,2024,6,2,615.0,400.0,3839.9,1391.225,1637.5926444530298,1365.27125,1902.5750600656797,993.9308333333333,1618.7034847087762,-0.7040650406504065
2024-02-18,400.0,2,1,2024,7,3,182.0,615.0,710.0,476.75,235.43346547733609,1375.1125,1895.3044199038684,1001.5975,1614.2447172488783,1.197802197802198
2024-02-25,560.0,2,1,2024,8,4,400.0,182.0,400.0,399.25,176.77363114069945,1413.8625,1868.2524171286757,984.0975,1620.003985091199,0.3999999999999999
2024-03-03,1435.0,3,1,2024,9,1,560.0,400.0,615.0,439.25,194.23932832119254,866.4875,1215.2660677957358,1018.2641666666667,1605.0679324477117,1.5625
2024-03-10,770.0,3,1,2024,10,2,1435.0,560.0,182.0,644.25,549.459355488042,1017.7375,1199.2133766259312,1124.9308333333333,1584.88841435408,-0.46341463414634143
2024-03-17,294.0,3,1,2024,11,3,770.0,1435.0,400.0,791.25,455.12589833290565,634.0,375.2191740455488,1180.4916666666666,1557.262315416113,-0.6181818181818182
2024-03-24,60.0,3,1,2024,12,4,294.0,770.0,560.0,764.75,487.43914150042133,582.0,391.6481657231155,1197.4916666666666,1545.3435190087757,-0.7959183673469388
2024-03-31,735.0,3,1,2024,13,5,60.0,294.0,1435.0,639.75,606.9159057618015,539.5,430.71833686793605,790.9083333333334,1026.035402063633,11.25
2024-04-07,839.8199999999999,4,2,2024,14,1,735.0,60.0,770.0,464.75,346.02059187279787,554.5,435.7830390720276,833.4083333333334,1010.9146897361045,0.1426122448979592
2024-04-14,5444.0,4,2,2024,15,2,839.8199999999999,735.0,294.0,482.205,367.63749550338486,636.7275,417.117379565644,583.4016666666666,363.3734087892967,5.482341454121122
2024-04-21,110.0,4,2,2024,16,3,5444.0,839.8199999999999,60.0,1769.705,2473.784919531203,1267.2275,1735.8199107688058,977.9016666666666,1452.0915509694873,-0.9797942689199118
2024-04-28,205.0,4,2,2024,17,4,110.0,5444.0,735.0,1782.205,2462.366069745385,1210.9775,1768.9862952045235,953.735,1464.9400617493482,0.8636363636363635
2024-05-05,715.0,5,2,2024,18,1,205.0,110.0,839.8199999999999,1649.705,2550.1929524580423,1057.2275,1799.9158606664278,919.5683333333333,1478.279023864227,2.4878048780487805
2024-05-19,270.0,5,2,2024,20,3,715.0,205.0,5444.0,1618.5,2564.1318868836165,1050.3525,1801.2742171803181,963.985,1462.0211623173032,-0.6223776223776224
2024-05-26,260.0,5,2,2024,21,4,270.0,715.0,110.0,325.0,268.1728298442435,1047.3525,1802.7332644130759,953.1516666666666,1467.0530893401324,-0.03703703703703709
2024-06-02,788.0,6,2,2024,22,1,260.0,270.0,205.0,362.5,236.73121185570258,1072.3525,1788.414683389812,928.1516666666666,1476.885033882483,2.0307692307692307
2024-06-09,1265.0,6,2,2024,23,2,788.0,260.0,715.0,508.25,282.48702035079305,1078.9775,1787.084140170797,874.235,1468.4855095610958,0.6053299492385786
2024-06-16,2523.0,6,2,2024,24,3,1265.0,788.0,270.0,645.75,480.8661456164309,1132.125,1785.277044326733,915.485,1472.238870493138,0.9944664031620554
2024-06-23,4349.0,6,2,2024,25,4,2523.0,1265.0,260.0,1209.0,967.3975397942678,767.0,809.4297816540771,1101.235,1526.3201239850769,0.7237415774871185
2024-07-07,1838.0,7,3,2024,27,1,4349.0,2523.0,788.0,2231.25,1590.2403120283427,1296.875,1451.06713810413,1458.6516666666666,1746.6079181286507,-0.5773741089905726
2024-07-14,188.0,7,3,2024,28,2,1838.0,4349.0,1265.0,2493.75,1339.4828293039072,1501.0,1389.0623764663278,1550.5683333333334,1734.0410175595011,-0.8977149075081611
2024-07-21,5260.0,7,3,2024,29,3,188.0,1838.0,2523.0,2224.5,1722.3353332031484,1435.125,1443.107602908191,1496.25,1768.201558080979,26.97872340425532
2024-07-28,1350.0,7,3,2024,30,4,5260.0,188.0,4349.0,2908.75,2320.322014290258,2058.875,1879.8767769267665,1480.9166666666667,1731.2677151483977,-0.7433460076045628
2024-08-04,831.0,8,3,2024,31,1,1350.0,5260.0,1838.0,2159.0,2180.104278851511,2195.125,1766.982774392551,1584.25,1678.196007893325,-0.3844444444444445
2024-08-11,299.0,8,3,2024,32,2,831.0,1350.0,188.0,1907.25,2285.1400212386698,2200.5,1762.149742299363,1636.4166666666667,1640.7359467536814,-0.6401925391095067
2024-08-18,291.0,8,3,2024,33,3,299.0,831.0,5260.0,1935.0,2257.8132488464735,2079.75,1865.479620442344,1601.75,1666.1717757673243,-0.026755852842809347
2024-08-25,3625.9,8,3,2024,34,4,291.0,299.0,1350.0,692.75,505.8104882265713,1800.75,1954.5013065083517,1603.5,1664.6562025617407,11.460137457044674
2024-09-01,180.0,9,3,2024,35,1,3625.9,291.0,831.0,1261.725,1596.244959010574,1710.3625,1832.7482392278687,1883.9916666666668,1700.879067080707,-0.9503571527069141
2024-09-08,1114.0,9,3,2024,36,2,180.0,3625.9,299.0,1098.975,1685.4918775142967,1503.1125,1908.4346730370405,1833.325,1744.9790345836154,5.188888888888889
2024-09-15,260.0,9,3,2024,37,3,1114.0,180.0,291.0,1302.725,1603.8347906917766,1618.8625,1844.2793195155807,1820.7416666666668,1749.9871482428534,-0.7666068222621185
2024-09-22,4590.0,9,3,2024,38,4,260.0,1114.0,3625.9,1294.975,1610.414626475638,993.8625,1150.9740259418772,1632.1583333333335,1788.9303281612601,16.653846153846153
2024-09-29,312.0,9,3,2024,39,5,4590.0,260.0,180.0,1536.0,2079.4159436405857,1398.8625,1722.3886843048595,1652.2416666666668,1823.2275953565697,-0.9320261437908497
2024-10-06,2369.0,10,4,2024,40,1,312.0,4590.0,1114.0,1569.0,2051.5844283545016,1333.9875,1756.2741247453362,1525.075,1861.901099377633,6.592948717948718
2024-10-13,1345.0,10,4,2024,41,2,2369.0,312.0,260.0,1882.75,2054.7680120474265,1592.7375,1734.3558235490684,1706.825,1825.6126205269493,-0.43224989447024065
2024-10-20,65.0,10,4,2024,42,3,1345.0,2369.0,4590.0,2154.0,1828.274778764578,1724.4875,1659.7727774242376,1380.575,1442.5379100895257,-0.9516728624535316
2024-10-27,1205.0,10,4,2024,43,4,65.0,1345.0,312.0,1022.75,1054.938347329676,1279.375,1550.9189844826092,1273.4916666666666,1491.8649862494165,17.53846153846154
2024-11-03,179.0,11,4,2024,44,1,1205.0,65.0,2369.0,1246.0,942.9337198340088,1407.5,1488.1928638452735,1304.6583333333333,1485.674270221091,-0.8514522821576763
2024-11-17,4704.0,11,4,2024,46,3,179.0,1205.0,1345.0,698.5,669.7529395232258,1290.625,1549.9685653494475,1294.6583333333333,1493.442223040653,25.279329608938546
2024-11-24,5889.0,11,4,2024,47,4,4704.0,179.0,65.0,1538.25,2171.8697589864823,1846.125,1887.4441098631607,1662.4083333333335,1745.8383297317678,0.25191326530612246
2024-12-01,390.0,12,4,2024,48,1,5889.0,4704.0,1205.0,2994.25,2734.341526461779,2008.5,2189.0043398769217,1851.0,2069.462863995039,-0.9337748344370861
2024-12-08,45.0,12,4,2024,49,2,390.0,5889.0,179.0,2790.5,2935.1045977954514,2018.25,2180.5258048723667,1868.5,2054.88435861309,-0.8846153846153846
2024-12-15,220.0,12,4,2024,50,3,45.0,390.0,4704.0,2757.0,2975.335611321855,1727.75,2279.674710504611,1779.4166666666667,2112.9191120917117,3.8888888888888893
2024-12-22,70.0,12,4,2024,51,4,220.0,45.0,5889.0,1636.0,2838.8296884455744,1587.125,2340.544102645487,1776.0833333333333,2115.56394623421,-0.6818181818181819
2024-12-29,330.0,12,4,2024,52,5,70.0,220.0,390.0,181.25,159.18411771697356,1587.75,2340.0802031432286,1399.4166666666667,1966.117052759453,3.7142857142857144
